position,special_char,upper_case,numeral,aggregate,length,significance,freq_score,proper_noun,noun,verb,named_entity
0.26,0,0,0,0.2,0.015100671140939598,676.31,9,0.0,2.0,0.0,0.0
0.26,4,0,0,0.33,0.0050335570469798654,941.44,3,2.0,11.0,0.0,1.0
0.25,0,0,2,0.21,0.03859060402684564,547.86,21,6.0,21.0,3.0,4.0
0.25,0,3,0,0.28,0.04194630872483222,529.06,23,8.0,21.0,0.0,9.0
0.24,0,1,0,0.27,0.018456375838926176,308.1,11,3.0,3.0,0.0,0.0
0.24,2,0,0,0.27,0.02348993288590604,552.75,14,1.0,1.0,0.0,1.0
0.23,2,3,2,0.24,0.018456375838926176,551.59,11,0.0,30.0,3.0,2.0
0.22,1,1,1,0.28,0.03355704697986577,424.43,20,0.0,1.0,0.0,1.0
0.22,1,2,1,0.15,0.053691275167785234,509.58,29,0.0,2.0,0.0,1.0
0.21,20,2,20,0.14,0.03691275167785235,560.62,20,7.0,42.0,0.0,21.0
0.21,16,1,19,0.29,0.015100671140939598,502.58,7,1.0,31.0,3.0,19.0
0.2,3,0,6,0.3,0.03523489932885906,461.41,20,2.0,6.0,0.0,6.0
0.2,1,0,1,0.13,0.01174496644295302,238.83,4,0.0,1.0,0.0,1.0
0.19,0,0,1,0.07,0.018456375838926176,592.9,9,0.0,0.0,0.0,1.0
0.19,11,1,10,0.25,0.018456375838926176,485.17,10,11.0,36.0,0.0,11.0
0.18,8,0,6,0.17,0.018456375838926176,527.98,8,2.0,41.0,5.0,8.0
0.17,0,2,0,0.17,0.031879194630872486,361.96,13,2.0,4.0,3.0,0.0
0.17,0,0,2,0.22,0.02348993288590604,853.31,12,1.0,2.0,1.0,3.0
0.16,0,0,0,0.18,0.028523489932885907,576.08,14,0.0,10.0,3.0,0.0
0.16,0,0,0,0.09,0.010067114093959731,908.23,6,0.0,11.0,6.0,0.0
0.15,0,0,0,0.17,0.013422818791946308,467.95,8,0.0,10.0,5.0,2.0
0.15,0,0,0,0.08,0.030201342281879196,483.49,15,0.0,15.0,8.0,0.0
0.14,0,0,0,0.21,0.026845637583892617,804.61,16,0.0,11.0,8.0,0.0
0.13,1,0,1,0.29,0.016778523489932886,864.21,9,2.0,2.0,0.0,3.0
0.13,1,10,2,0.23,0.02348993288590604,571.19,11,7.0,21.0,7.0,3.0
0.12,1,1,0,0.16,0.025167785234899327,881.11,15,0.0,10.0,2.0,1.0
0.12,0,0,0,0.3,0.028523489932885907,494.84,12,0.0,6.0,4.0,0.0
0.11,0,0,0,0.27,0.2483221476510067,773.39,139,0.0,7.0,2.0,0.0
0.11,0,0,0,0.29,0.13926174496644295,853.44,81,0.0,5.0,5.0,0.0
0.1,0,0,1,0.28,0.03691275167785235,779.14,20,0.0,5.0,3.0,1.0
0.1,0,0,0,0.25,0.15268456375838926,771.9,87,0.0,10.0,3.0,0.0
0.09,2,1,0,0.07,0.6778523489932886,729.64,393,0.0,22.0,6.0,3.0
0.08,2,2,0,0.28,0.3691275167785235,800.67,211,0.0,10.0,3.0,0.0
0.08,1,1,0,0.27,0.28691275167785235,789.48,163,0.0,12.0,8.0,0.0
0.07,2,0,0,0.26,0.587248322147651,805.06,341,0.0,4.0,3.0,0.0
0.07,0,1,2,0.31,0.30201342281879195,825.41,174,3.0,9.0,1.0,6.0
0.06,0,1,0,0.3,0.21476510067114093,861.03,126,0.0,7.0,2.0,0.0
0.06,0,0,0,0.31,0.20973154362416108,781.18,120,0.0,6.0,3.0,1.0
0.05,0,1,0,0.19,1.0,751.65,567,0.0,5.0,2.0,0.0
0.04,0,0,0,0.25,0.1593959731543624,870.31,93,0.0,6.0,4.0,0.0
0.04,0,2,1,0.26,0.13758389261744966,737.03,79,0.0,8.0,3.0,1.0
0.03,0,1,0,0.28,0.11409395973154363,746.14,62,0.0,9.0,3.0,0.0
0.03,0,0,0,0.23,0.16610738255033558,841.75,97,0.0,3.0,1.0,0.0
0.02,0,1,0,0.19,0.1593959731543624,773.73,91,0.0,3.0,1.0,0.0
0.02,0,0,0,0.26,0.4563758389261745,783.47,260,0.0,3.0,3.0,0.0
0.01,0,0,0,0.17,0.5889261744966443,742.6,333,0.0,5.0,5.0,0.0
0.01,0,0,0,0.23,0.18791946308724833,663.55,104,0.0,1.0,0.0,0.0
1.0,3,4,1,0.28,0.4278523489932886,842.4,248,12.0,20.0,2.0,2.0
1.0,0,0,1,0.14,0.27181208053691275,716.63,150,0.0,1.0,0.0,1.0
1.0,1,0,0,0.33,0.006711409395973154,456.16,4,0.0,0.0,0.0,0.0
1.0,0,0,0,0.18,0.020134228187919462,914.68,12,0.0,1.0,1.0,0.0
0.99,0,0,1,0.29,0.0016778523489932886,1285.48,1,0.0,6.0,2.0,1.0
0.99,0,0,0,0.18,0.015100671140939598,676.31,9,0.0,5.0,1.0,0.0
0.99,2,1,0,0.27,0.0016778523489932886,1285.48,1,0.0,8.0,1.0,0.0
0.99,2,1,0,0.22,0.016778523489932886,649.48,10,0.0,9.0,6.0,0.0
0.99,1,1,0,0.31,0.0016778523489932886,1285.48,1,0.0,9.0,3.0,0.0
0.99,0,1,0,0.08,0.030201342281879196,1045.87,18,0.0,6.0,3.0,0.0
0.98,0,0,0,0.1,0.0016778523489932886,1285.48,1,0.0,5.0,2.0,0.0
0.98,0,1,0,0.19,0.02348993288590604,520.98,14,0.0,15.0,4.0,0.0
0.98,0,0,0,0.32,0.0050335570469798654,596.06,3,1.0,11.0,3.0,0.0
0.98,0,3,0,0.31,0.02181208053691275,958.02,13,0.0,21.0,8.0,0.0
0.98,0,0,0,0.27,0.003355704697986577,928.94,2,0.0,9.0,3.0,0.0
0.98,0,1,0,0.33,0.016778523489932886,914.85,10,0.0,8.0,2.0,0.0
0.97,1,0,0,0.28,0.010067114093959731,510.8,6,1.0,11.0,6.0,0.0
0.97,3,10,4,0.27,0.028523489932885907,976.85,17,2.0,48.0,12.0,4.0
0.97,1,0,0,0.25,0.0016778523489932886,1285.48,1,0.0,7.0,2.0,0.0
0.97,0,1,3,0.28,0.031879194630872486,1005.58,19,0.0,9.0,4.0,3.0
0.97,0,0,2,0.3,0.0016778523489932886,1285.48,1,1.0,7.0,4.0,2.0
0.97,0,0,3,0.3,0.02181208053691275,889.58,12,0.0,3.0,4.0,3.0
0.97,0,1,4,0.32,0.0016778523489932886,1285.48,1,1.0,9.0,4.0,4.0
0.96,0,0,1,0.28,0.016778523489932886,911.44,10,0.0,0.0,0.0,1.0
0.96,14,4,4,0.29,0.01174496644295302,455.07,7,1.0,30.0,4.0,4.0
0.96,2,4,5,0.34,0.028523489932885907,963.78,17,1.0,30.0,10.0,5.0
0.96,2,1,5,0.29,0.0016778523489932886,1285.48,1,1.0,23.0,5.0,5.0
0.96,4,1,5,0.26,0.028523489932885907,759.2,17,1.0,6.0,3.0,5.0
0.96,12,3,5,0.33,0.0016778523489932886,1285.48,1,1.0,19.0,4.0,6.0
0.95,2,0,0,0.27,0.020134228187919462,947.39,12,0.0,5.0,3.0,0.0
0.95,2,0,0,0.27,0.0016778523489932886,1285.48,1,0.0,9.0,1.0,0.0
0.95,6,0,0,0.07,0.026845637583892617,1029.81,16,0.0,6.0,3.0,0.0
0.95,0,0,0,0.28,0.025167785234899327,772.42,15,0.0,2.0,2.0,0.0
0.95,0,0,2,0.3,0.0016778523489932886,1285.48,1,0.0,3.0,4.0,2.0
0.95,4,3,3,0.29,0.02181208053691275,930.41,13,3.0,18.0,4.0,3.0
0.94,3,4,0,0.25,0.0016778523489932886,1285.48,1,7.0,17.0,7.0,1.0
0.94,0,1,2,0.28,0.025167785234899327,855.01,14,0.0,15.0,9.0,2.0
0.94,0,0,0,0.29,0.0016778523489932886,1285.48,1,0.0,16.0,4.0,0.0
0.94,0,0,0,0.33,0.013422818791946308,721.46,8,0.0,3.0,1.0,1.0
0.94,0,0,0,0.23,0.0016778523489932886,1285.48,1,0.0,14.0,10.0,0.0
0.94,0,0,0,0.2,0.028523489932885907,749.27,16,0.0,10.0,4.0,0.0
0.94,0,0,0,0.22,0.0016778523489932886,1285.48,1,0.0,10.0,7.0,1.0
0.93,0,0,0,0.28,0.028523489932885907,860.07,16,0.0,4.0,3.0,0.0
0.93,0,0,0,0.29,0.0016778523489932886,1285.48,1,0.0,6.0,5.0,0.0
0.93,0,0,0,0.29,0.010067114093959731,929.4,6,0.0,6.0,6.0,0.0
0.93,0,0,0,0.18,0.020134228187919462,859.19,12,0.0,11.0,5.0,1.0
0.93,0,0,0,0.17,0.0016778523489932886,1285.48,1,0.0,7.0,4.0,0.0
0.93,1,2,1,0.24,0.016778523489932886,1028.87,10,0.0,14.0,10.0,1.0
0.92,0,2,2,0.21,0.0016778523489932886,1285.48,1,0.0,10.0,5.0,2.0
0.92,0,0,0,0.22,0.010067114093959731,1106.37,5,0.0,2.0,3.0,0.0
0.92,0,0,0,0.13,0.010067114093959731,708.45,6,0.0,6.0,3.0,0.0
0.92,0,0,1,0.18,0.008389261744966443,939.15,5,0.0,6.0,3.0,2.0
0.92,2,1,0,0.21,0.0050335570469798654,1316.48,3,0.0,11.0,4.0,1.0
0.92,0,1,0,0.26,0.030201342281879196,1045.87,18,0.0,7.0,4.0,1.0
0.91,0,0,0,0.24,0.0050335570469798654,941.44,3,0.0,5.0,2.0,0.0
0.91,0,0,0,0.25,0.02181208053691275,988.32,13,0.0,1.0,0.0,0.0
0.91,0,0,1,0.24,0.02348993288590604,1062.98,14,0.0,5.0,2.0,1.0
0.91,0,0,0,0.25,0.020134228187919462,706.85,12,0.0,1.0,1.0,0.0
0.91,1,3,1,0.26,0.020134228187919462,735.19,11,0.0,12.0,7.0,3.0
0.91,0,5,6,0.09,0.028523489932885907,795.79,15,0.0,14.0,5.0,9.0
0.91,0,1,0,0.29,0.04697986577181208,867.34,27,0.0,6.0,3.0,0.0
0.9,0,0,0,0.3,0.04194630872483222,504.96,25,0.0,8.0,3.0,0.0
0.9,0,1,0,0.28,0.031879194630872486,517.34,19,0.0,5.0,3.0,1.0
0.9,0,1,0,0.22,0.06879194630872483,707.87,41,0.0,8.0,9.0,0.0
0.9,0,5,6,0.25,0.028523489932885907,534.56,17,0.0,20.0,11.0,8.0
0.9,0,4,4,0.2,0.04865771812080537,639.37,27,0.0,13.0,3.0,7.0
0.9,0,0,0,0.27,0.0587248322147651,815.7,34,0.0,3.0,3.0,1.0
0.89,0,1,2,0.24,0.015100671140939598,681.72,9,0.0,11.0,5.0,3.0
0.89,0,0,0,0.26,0.016778523489932886,519.81,7,0.0,2.0,2.0,0.0
0.89,0,1,0,0.31,0.008389261744966443,709.29,5,0.0,5.0,3.0,0.0
0.89,0,0,0,0.29,0.015100671140939598,267.74,6,0.0,7.0,2.0,0.0
0.89,0,0,0,0.27,0.040268456375838924,326.01,17,1.0,6.0,4.0,0.0
0.89,0,1,0,0.32,0.04194630872483222,339.68,19,0.0,7.0,3.0,1.0
0.88,0,0,1,0.32,0.02181208053691275,519.71,11,1.0,8.0,1.0,2.0
0.88,0,0,0,0.22,0.02348993288590604,460.75,13,0.0,8.0,5.0,0.0
0.88,0,0,0,0.26,0.013422818791946308,712.26,5,0.0,3.0,1.0,0.0
0.88,0,0,1,0.19,0.031879194630872486,823.8,19,0.0,4.0,2.0,1.0
0.88,0,0,0,0.31,0.03859060402684564,442.23,21,0.0,9.0,4.0,1.0
0.88,0,0,2,0.21,0.05536912751677853,428.03,25,0.0,6.0,6.0,5.0
0.88,0,0,2,0.23,0.015100671140939598,508.13,9,0.0,6.0,2.0,2.0
0.87,0,0,0,0.15,0.02181208053691275,765.01,13,0.0,4.0,2.0,1.0
0.87,0,1,2,0.27,0.025167785234899327,822.66,13,0.0,8.0,2.0,3.0
0.87,0,1,0,0.28,0.015100671140939598,429.94,7,0.0,8.0,4.0,0.0
0.87,24,7,37,0.27,0.02181208053691275,492.11,12,3.0,111.0,29.0,48.0
0.87,11,2,18,0.31,0.02348993288590604,411.53,13,2.0,53.0,17.0,24.0
0.87,3,4,1,0.15,0.030201342281879196,1073.64,17,0.0,17.0,4.0,5.0
0.86,6,3,7,0.31,0.040268456375838924,757.21,24,0.0,72.0,23.0,10.0
0.86,50,24,78,0.24,0.02348993288590604,736.97,13,4.0,270.0,83.0,118.0
0.86,20,15,29,0.24,0.028523489932885907,618.16,15,4.0,153.0,43.0,52.0
0.86,27,7,48,0.22,0.02181208053691275,859.07,13,3.0,129.0,37.0,70.0
0.86,52,15,104,0.24,0.03691275167785235,187.41,14,3.0,247.0,69.0,145.0
0.86,27,9,28,0.28,0.018456375838926176,296.53,8,0.0,131.0,42.0,37.0
0.85,12,6,19,0.31,0.03523489932885906,689.95,21,1.0,86.0,29.0,29.0
0.85,11,9,12,0.24,0.010067114093959731,521.52,5,0.0,98.0,32.0,18.0
0.85,55,34,97,0.32,0.018456375838926176,805.93,11,6.0,384.0,127.0,155.0
0.85,20,9,43,0.31,0.03523489932885906,533.23,21,2.0,73.0,20.0,55.0
0.85,8,5,7,0.32,0.04530201342281879,560.37,26,0.0,59.0,21.0,18.0
0.85,14,3,20,0.32,0.015100671140939598,729.14,9,2.0,60.0,12.0,24.0
0.85,2,2,5,0.3,0.040268456375838924,488.83,20,2.0,64.0,29.0,10.0
0.84,24,8,23,0.34,0.03355704697986577,624.96,19,0.0,70.0,23.0,27.0
0.84,26,12,35,0.32,0.07214765100671142,551.24,42,1.0,190.0,69.0,50.0
0.84,22,9,38,0.33,0.10067114093959731,558.97,56,5.0,222.0,77.0,71.0
0.84,26,13,34,0.32,0.03523489932885906,798.19,20,0.0,87.0,23.0,43.0
0.84,35,9,60,0.3,0.020134228187919462,402.23,10,1.0,169.0,61.0,92.0
0.84,18,11,26,0.31,0.010067114093959731,609.57,6,3.0,126.0,31.0,41.0
0.83,0,0,0,0.27,0.025167785234899327,707.47,14,1.0,4.0,0.0,0.0
0.83,0,0,1,0.35,0.0050335570469798654,869.3,3,0.0,8.0,3.0,1.0
0.83,0,0,0,0.28,0.030201342281879196,266.26,12,0.0,1.0,0.0,0.0
0.83,0,0,1,0.36,0.01174496644295302,554.85,7,0.0,5.0,2.0,1.0
0.83,0,0,0,0.33,0.008389261744966443,891.81,5,0.0,1.0,0.0,0.0
0.83,0,0,2,0.25,0.016778523489932886,329.11,10,0.0,6.0,2.0,2.0
0.82,0,0,0,0.35,0.02181208053691275,624.75,13,0.0,1.0,0.0,0.0
0.82,0,0,1,0.32,0.05704697986577181,589.61,31,0.0,11.0,3.0,3.0
0.82,0,0,0,0.18,0.008389261744966443,854.01,4,0.0,1.0,0.0,0.0
0.82,2,1,2,0.3,0.025167785234899327,623.97,14,0.0,10.0,2.0,2.0
0.82,0,2,1,0.22,0.008389261744966443,872.48,5,0.0,3.0,0.0,1.0
0.82,0,0,1,0.25,0.03691275167785235,584.14,20,0.0,8.0,1.0,3.0
0.82,0,1,0,0.2,0.006711409395973154,1063.6,4,0.0,1.0,0.0,0.0
0.81,0,0,1,0.27,0.05704697986577181,421.3,31,0.0,6.0,2.0,1.0
0.81,0,0,2,0.22,0.0016778523489932886,1285.48,1,0.0,5.0,1.0,2.0
0.81,0,0,1,0.29,0.020134228187919462,784.72,12,0.0,12.0,2.0,3.0
0.81,0,0,0,0.2,0.07550335570469799,779.36,45,0.0,1.0,0.0,0.0
0.81,0,1,1,0.22,0.05201342281879195,828.02,31,0.0,10.0,3.0,3.0
0.81,0,0,0,0.17,0.02348993288590604,362.83,13,0.0,1.0,0.0,0.0
0.8,0,0,1,0.25,0.028523489932885907,795.4,17,1.0,7.0,1.0,4.0
0.8,0,0,0,0.17,0.03355704697986577,799.68,19,0.0,1.0,0.0,0.0
0.8,0,0,1,0.25,0.09060402684563758,657.26,54,0.0,5.0,2.0,1.0
0.8,0,0,2,0.16,0.018456375838926176,660.5,10,0.0,7.0,1.0,2.0
0.8,0,0,1,0.27,0.028523489932885907,447.83,15,0.0,12.0,2.0,3.0
0.8,0,0,0,0.22,0.026845637583892617,689.86,16,0.0,1.0,0.0,0.0
0.79,2,1,1,0.29,0.0587248322147651,598.24,33,0.0,11.0,2.0,3.0
0.79,0,0,0,0.22,0.018456375838926176,548.8,10,0.0,1.0,0.0,0.0
0.79,0,0,1,0.3,0.0016778523489932886,1285.48,1,0.0,6.0,2.0,3.0
0.79,0,0,0,0.22,0.018456375838926176,873.5,11,0.0,1.0,0.0,0.0
0.79,0,0,1,0.3,0.01174496644295302,813.3,7,0.0,11.0,2.0,2.0
0.79,0,0,2,0.23,0.04194630872483222,771.78,25,0.0,10.0,1.0,3.0
0.79,0,0,0,0.32,0.003355704697986577,673.81,2,0.0,1.0,0.0,0.0
0.78,0,0,2,0.22,0.02348993288590604,830.53,14,0.0,7.0,3.0,5.0
0.78,0,0,0,0.3,0.0016778523489932886,1285.48,1,0.0,1.0,0.0,0.0
0.78,0,0,1,0.22,0.015100671140939598,899.99,9,0.0,7.0,3.0,3.0
0.78,0,0,0,0.26,0.013422818791946308,558.49,8,0.0,1.0,0.0,0.0
0.78,0,0,1,0.22,0.04194630872483222,564.87,23,0.0,6.0,2.0,1.0
0.78,0,0,0,0.27,0.02181208053691275,644.93,12,0.0,1.0,0.0,0.0
0.77,0,1,2,0.3,0.01174496644295302,511.17,7,0.0,8.0,3.0,4.0
0.77,0,0,0,0.2,0.020134228187919462,449.91,12,0.0,1.0,0.0,0.0
0.77,0,2,1,0.26,0.006711409395973154,321.64,4,0.0,9.0,4.0,4.0
0.77,0,0,0,0.22,0.04194630872483222,364.55,23,0.0,1.0,0.0,0.0
0.77,0,0,1,0.31,0.030201342281879196,945.43,18,0.0,4.0,2.0,1.0
0.77,0,0,1,0.22,0.016778523489932886,693.86,10,0.0,0.0,0.0,1.0
0.76,0,0,2,0.29,0.003355704697986577,681.43,2,0.0,7.0,3.0,2.0
0.76,0,0,0,0.22,0.02181208053691275,460.37,13,0.0,1.0,0.0,0.0
0.76,0,0,2,0.3,0.0016778523489932886,1285.48,1,0.0,6.0,2.0,3.0
0.76,0,0,0,0.22,0.02348993288590604,560.88,14,0.0,1.0,0.0,0.0
0.76,0,0,2,0.28,0.02181208053691275,375.71,12,0.0,5.0,0.0,3.0
0.76,0,0,0,0.22,0.0436241610738255,816.02,26,2.0,4.0,2.0,0.0
0.76,0,0,2,0.23,0.0050335570469798654,142.82,2,0.0,2.0,2.0,3.0
0.75,0,0,0,0.1,0.03523489932885906,743.0,21,0.0,2.0,0.0,1.0
0.75,0,0,1,0.26,0.03355704697986577,767.68,19,0.0,11.0,3.0,3.0
0.75,0,0,0,0.2,0.031879194630872486,645.7,16,0.0,1.0,1.0,0.0
0.75,0,0,1,0.24,0.0050335570469798654,1242.44,3,0.0,7.0,1.0,3.0
0.75,0,1,0,0.2,0.03355704697986577,953.61,20,0.0,10.0,1.0,0.0
0.75,1,2,0,0.17,0.026845637583892617,932.19,15,0.0,10.0,1.0,0.0
0.74,0,0,1,0.25,0.0050335570469798654,889.11,3,0.0,10.0,2.0,1.0
0.74,0,1,0,0.23,0.006711409395973154,792.88,3,0.0,10.0,4.0,0.0
0.74,0,3,1,0.17,0.04697986577181208,841.36,26,0.0,22.0,7.0,1.0
0.74,2,1,0,0.29,0.04530201342281879,836.79,24,0.0,15.0,3.0,1.0
0.74,0,0,0,0.2,0.02348993288590604,570.75,14,0.0,9.0,5.0,1.0
0.74,2,5,4,0.3,0.02348993288590604,513.77,14,0.0,28.0,6.0,6.0
0.74,3,1,6,0.29,0.02348993288590604,480.47,12,1.0,9.0,3.0,8.0
0.73,9,6,3,0.29,0.07214765100671142,765.66,41,2.0,25.0,3.0,3.0
0.73,3,1,6,0.26,0.020134228187919462,623.76,12,0.0,24.0,12.0,10.0
0.73,1,1,1,0.26,0.04194630872483222,535.17,23,0.0,7.0,2.0,1.0
0.73,0,0,4,0.31,0.0016778523489932886,1285.48,1,1.0,8.0,3.0,4.0
0.73,0,0,2,0.31,0.016778523489932886,918.15,10,0.0,2.0,4.0,2.0
0.73,0,0,1,0.34,0.013422818791946308,960.28,8,0.0,3.0,3.0,1.0
0.72,0,0,3,0.33,0.04194630872483222,771.08,24,3.0,19.0,4.0,3.0
0.72,0,2,5,0.27,0.003355704697986577,673.81,2,3.0,19.0,5.0,5.0
0.72,0,0,5,0.29,0.025167785234899327,863.1,15,1.0,11.0,3.0,5.0
0.72,0,1,1,0.29,0.0016778523489932886,615.84,1,1.0,11.0,1.0,1.0
0.72,0,0,1,0.29,0.0016778523489932886,1285.48,1,0.0,5.0,1.0,1.0
0.72,1,1,3,0.26,0.015100671140939598,896.2,9,0.0,15.0,4.0,4.0
0.71,3,0,6,0.27,0.016778523489932886,517.95,10,2.0,16.0,7.0,6.0
0.71,6,2,5,0.24,0.003355704697986577,1262.89,2,2.0,23.0,4.0,6.0
0.71,0,1,0,0.26,0.02348993288590604,630.12,12,0.0,5.0,3.0,0.0
0.71,0,2,5,0.3,0.02181208053691275,644.93,12,0.0,10.0,2.0,6.0
0.71,0,2,3,0.28,0.01174496644295302,511.17,7,0.0,10.0,2.0,3.0
0.71,3,1,5,0.27,0.015100671140939598,467.86,9,1.0,9.0,2.0,5.0
0.71,0,0,2,0.26,0.008389261744966443,320.22,5,0.0,8.0,4.0,3.0
0.7,0,0,1,0.29,0.03355704697986577,352.63,18,0.0,7.0,3.0,2.0
0.7,0,0,1,0.3,0.031879194630872486,908.75,19,0.0,12.0,2.0,1.0
0.7,0,0,0,0.28,0.016778523489932886,781.4,10,0.0,11.0,9.0,0.0
0.7,2,0,1,0.22,0.003355704697986577,681.43,2,0.0,7.0,3.0,2.0
0.7,0,0,0,0.3,0.013422818791946308,479.34,8,0.0,7.0,4.0,0.0
0.7,0,0,0,0.22,0.0016778523489932886,1285.48,1,0.0,5.0,4.0,0.0
0.69,0,0,0,0.26,0.02181208053691275,572.38,13,0.0,10.0,4.0,0.0
0.69,0,0,0,0.31,0.03691275167785235,725.29,21,0.0,4.0,2.0,0.0
0.69,0,0,3,0.26,0.0050335570469798654,975.46,3,0.0,14.0,4.0,4.0
0.69,0,1,2,0.21,0.028523489932885907,759.2,17,1.0,5.0,1.0,2.0
0.69,0,0,0,0.26,0.028523489932885907,435.33,13,0.0,6.0,5.0,1.0
0.69,0,0,0,0.22,0.003355704697986577,1167.06,2,0.0,13.0,6.0,0.0
0.68,0,3,5,0.33,0.016778523489932886,509.56,8,0.0,14.0,12.0,5.0
0.68,0,1,2,0.32,0.025167785234899327,606.68,14,0.0,6.0,3.0,2.0
0.68,1,1,4,0.15,0.015100671140939598,157.46,6,2.0,20.0,2.0,4.0
0.68,0,1,1,0.23,0.031879194630872486,343.01,17,1.0,14.0,5.0,2.0
0.68,5,8,3,0.28,0.040268456375838924,343.06,21,2.0,35.0,7.0,3.0
0.68,1,12,1,0.19,0.02181208053691275,355.98,12,3.0,50.0,5.0,2.0
0.68,0,2,4,0.24,0.06711409395973154,447.02,36,0.0,14.0,6.0,4.0
0.67,2,0,3,0.3,0.0016778523489932886,1285.48,1,0.0,9.0,1.0,3.0
0.67,0,1,1,0.31,0.02348993288590604,1014.61,14,0.0,4.0,1.0,1.0
0.67,0,0,2,0.25,0.0050335570469798654,796.46,2,0.0,10.0,3.0,2.0
0.67,0,0,0,0.27,0.050335570469798654,625.26,28,0.0,1.0,1.0,0.0
0.67,4,2,3,0.33,0.006711409395973154,800.75,4,0.0,15.0,3.0,3.0
0.67,1,0,0,0.33,0.02181208053691275,470.61,12,0.0,8.0,2.0,0.0
0.66,0,0,0,0.3,0.0587248322147651,541.9,35,0.0,3.0,1.0,0.0
0.66,0,5,4,0.3,0.010067114093959731,1063.68,6,0.0,11.0,4.0,4.0
0.66,0,1,0,0.26,0.0587248322147651,632.24,35,0.0,11.0,1.0,0.0
0.66,0,4,2,0.2,0.02181208053691275,805.62,13,1.0,22.0,6.0,2.0
0.66,0,0,2,0.3,0.0587248322147651,643.08,35,1.0,3.0,2.0,2.0
0.66,0,0,2,0.19,0.04697986577181208,683.8,26,2.0,12.0,2.0,3.0
0.65,0,0,2,0.24,0.031879194630872486,434.42,14,0.0,2.0,2.0,2.0
0.65,0,4,3,0.26,0.02181208053691275,875.41,12,1.0,16.0,4.0,3.0
0.65,0,0,2,0.27,0.020134228187919462,607.03,12,0.0,2.0,3.0,2.0
0.65,3,10,28,0.1,0.03691275167785235,814.94,21,4.0,27.0,5.0,32.0
0.65,0,0,0,0.26,0.03523489932885906,596.3,20,0.0,1.0,0.0,0.0
0.65,0,0,2,0.3,0.040268456375838924,697.82,23,0.0,9.0,3.0,2.0
0.65,0,3,3,0.26,0.018456375838926176,712.03,11,0.0,25.0,13.0,5.0
0.64,0,2,3,0.28,0.03355704697986577,710.37,20,0.0,17.0,10.0,4.0
0.64,0,0,0,0.27,0.030201342281879196,827.75,18,0.0,7.0,3.0,0.0
0.64,0,0,1,0.31,0.015100671140939598,817.83,8,0.0,9.0,6.0,1.0
0.64,0,0,2,0.25,0.01174496644295302,1012.05,7,0.0,10.0,4.0,3.0
0.64,6,1,28,0.23,0.03523489932885906,604.26,19,1.0,36.0,12.0,28.0
0.64,0,0,3,0.22,0.031879194630872486,342.8,17,0.0,4.0,4.0,3.0
0.63,0,0,1,0.28,0.02348993288590604,916.48,14,0.0,5.0,6.0,2.0
0.63,0,3,1,0.29,0.020134228187919462,838.21,12,0.0,11.0,3.0,1.0
0.63,1,1,1,0.31,0.0016778523489932886,15.65,0,0.0,17.0,6.0,3.0
0.63,0,0,0,0.29,0.06879194630872483,704.87,40,0.0,3.0,3.0,1.0
0.63,0,0,0,0.33,0.010067114093959731,1095.73,6,0.0,1.0,0.0,0.0
0.63,0,0,2,0.28,0.03523489932885906,603.15,21,0.0,6.0,3.0,2.0
0.62,0,0,0,0.27,0.0016778523489932886,1285.48,1,0.0,4.0,1.0,0.0
0.62,2,1,12,0.28,0.06543624161073826,702.95,37,0.0,20.0,6.0,12.0
0.62,0,0,0,0.16,0.010067114093959731,1095.73,6,0.0,1.0,1.0,0.0
0.62,0,0,2,0.33,0.026845637583892617,613.49,14,0.0,9.0,5.0,2.0
0.62,0,0,0,0.31,0.020134228187919462,808.32,11,0.0,1.0,1.0,0.0
0.62,0,0,1,0.24,0.0016778523489932886,1285.48,1,0.0,6.0,1.0,1.0
0.62,0,0,2,0.22,0.06375838926174497,715.51,37,0.0,5.0,1.0,2.0
0.61,0,0,2,0.24,0.010067114093959731,1095.73,6,0.0,14.0,8.0,2.0
0.61,0,0,3,0.3,0.020134228187919462,801.47,12,0.0,7.0,5.0,3.0
0.61,0,0,2,0.25,0.018456375838926176,803.94,11,0.0,5.0,3.0,2.0
0.61,0,3,2,0.17,0.03859060402684564,550.82,20,1.0,10.0,1.0,2.0
0.61,0,0,1,0.22,0.016778523489932886,470.17,9,0.0,2.0,2.0,1.0
0.61,4,15,16,0.17,0.013422818791946308,1005.09,8,2.0,25.0,0.0,17.0
0.6,0,1,1,0.25,0.003355704697986577,753.44,2,0.0,14.0,2.0,3.0
0.6,0,1,2,0.17,0.008389261744966443,406.1,5,0.0,7.0,3.0,2.0
0.6,0,0,0,0.28,0.0050335570469798654,920.71,3,0.0,2.0,0.0,0.0
0.6,0,1,5,0.25,0.02348993288590604,1017.15,14,0.0,12.0,4.0,5.0
0.6,0,0,0,0.18,0.01174496644295302,855.95,7,0.0,1.0,0.0,0.0
0.6,0,1,1,0.21,0.020134228187919462,782.69,12,0.0,9.0,4.0,1.0
0.59,1,0,0,0.19,0.025167785234899327,359.15,10,0.0,6.0,3.0,1.0
0.59,0,2,2,0.19,0.06208053691275168,872.73,36,0.0,14.0,5.0,4.0
0.59,0,0,0,0.27,0.09563758389261745,880.3,56,0.0,1.0,2.0,0.0
0.59,0,2,2,0.29,0.0738255033557047,736.84,43,0.0,13.0,5.0,2.0
